discipline_title,event_title,participant_type,medal_type,country_name,country_3_letter_code,location,year
Athletics,4x100m relay men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Athletics,5000m men,Athlete,GOLD,France,FRA,antwerp,1920
Athletics,5000m men,Athlete,SILVER,Finland,FIN,antwerp,1920
Athletics,5000m men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Athletics,triple jump men,Athlete,GOLD,Finland,FIN,antwerp,1920
Athletics,triple jump men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Athletics,triple jump men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Athletics,cross country team men,GameTeam,GOLD,Finland,FIN,antwerp,1920
Athletics,cross country team men,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Athletics,cross country team men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Athletics,200m men,Athlete,GOLD,United States of America,USA,antwerp,1920
Athletics,200m men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,200m men,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Athletics,800m men,Athlete,GOLD,Great Britain,GBR,antwerp,1920
Athletics,800m men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,800m men,Athlete,BRONZE,South Africa,RSA,antwerp,1920
Athletics,400m men,Athlete,GOLD,South Africa,RSA,antwerp,1920
Athletics,400m men,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Athletics,400m men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Athletics,marathon men,Athlete,GOLD,Finland,FIN,antwerp,1920
Athletics,marathon men,Athlete,SILVER,Estonia,EST,antwerp,1920
Athletics,marathon men,Athlete,BRONZE,Italy,ITA,antwerp,1920
Athletics,100m men,Athlete,GOLD,United States of America,USA,antwerp,1920
Athletics,100m men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,100m men,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Athletics,1500m men,Athlete,GOLD,Great Britain,GBR,antwerp,1920
Athletics,1500m men,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Athletics,1500m men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Athletics,3000m team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Athletics,3000m team men,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Athletics,3000m team men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Athletics,long jump men,Athlete,GOLD,Sweden,SWE,antwerp,1920
Athletics,long jump men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,long jump men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Athletics,10000m walk men,Athlete,GOLD,Italy,ITA,antwerp,1920
Athletics,10000m walk men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,10000m walk men,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Athletics,110m hurdles men,Athlete,GOLD,Canada,CAN,antwerp,1920
Athletics,110m hurdles men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,110m hurdles men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Athletics,3000m walk men,Athlete,GOLD,Italy,ITA,antwerp,1920
Athletics,3000m walk men,Athlete,SILVER,Australia,AUS,antwerp,1920
Athletics,3000m walk men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Athletics,3000m steeplechase men,Athlete,GOLD,Great Britain,GBR,antwerp,1920
Athletics,3000m steeplechase men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,3000m steeplechase men,Athlete,BRONZE,Italy,ITA,antwerp,1920
Athletics,pole vault men,Athlete,GOLD,United States of America,USA,antwerp,1920
Athletics,pole vault men,Athlete,SILVER,Denmark,DEN,antwerp,1920
Athletics,pole vault men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Athletics,4x400m relay men,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Athletics,4x400m relay men,GameTeam,SILVER,South Africa,RSA,antwerp,1920
Athletics,4x400m relay men,GameTeam,BRONZE,France,FRA,antwerp,1920
Athletics,10000m men,Athlete,GOLD,Finland,FIN,antwerp,1920
Athletics,10000m men,Athlete,SILVER,France,FRA,antwerp,1920
Athletics,10000m men,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Athletics,high jump men,Athlete,GOLD,United States of America,USA,antwerp,1920
Athletics,high jump men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,high jump men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Athletics,decathlon men,Athlete,GOLD,Norway,NOR,antwerp,1920
Athletics,decathlon men,Athlete,SILVER,United States of America,USA,antwerp,1920
Athletics,decathlon men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Equestrian Dressage,individual mixed,Athlete,GOLD,Sweden,SWE,antwerp,1920
Equestrian Dressage,individual mixed,Athlete,SILVER,Sweden,SWE,antwerp,1920
Equestrian Dressage,individual mixed,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Sailing,12m rating 1919 mixed,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,7m mixed,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Sailing,7m mixed,GameTeam,SILVER,Norway,NOR,antwerp,1920
Sailing,40m sq mixed,GameTeam,GOLD,Sweden,SWE,antwerp,1920
Sailing,40m sq mixed,GameTeam,SILVER,Sweden,SWE,antwerp,1920
Sailing,12m rating 1907 mixed,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,6m rating 1919 men,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,6m rating 1919 men,GameTeam,SILVER,Belgium,BEL,antwerp,1920
Sailing,8m rating 1907 mixed,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,65m rating 1919 mixed,GameTeam,GOLD,Netherlands,NED,antwerp,1920
Sailing,65m rating 1919 mixed,GameTeam,SILVER,France,FRA,antwerp,1920
Sailing,30m sq mixed,GameTeam,GOLD,Sweden,SWE,antwerp,1920
Sailing,10m rating 1919 mixed,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,12 foot dinghy mixed,GameTeam,GOLD,Netherlands,NED,antwerp,1920
Sailing,12 foot dinghy mixed,GameTeam,SILVER,Netherlands,NED,antwerp,1920
Sailing,8m rating 1919 men,GameTeam,GOLD,Norway,NOR,antwerp,1920
Sailing,8m rating 1919 men,GameTeam,SILVER,Norway,NOR,antwerp,1920
Sailing,8m rating 1919 men,GameTeam,BRONZE,Belgium,BEL,antwerp,1920
Sailing,6m rating 1907 mixed,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Sailing,6m rating 1907 mixed,GameTeam,SILVER,Norway,NOR,antwerp,1920
Sailing,6m rating 1907 mixed,GameTeam,BRONZE,Norway,NOR,antwerp,1920
Sailing,10m rating 1907 mixed,GameTeam,GOLD,Norway,NOR,antwerp,1920
Tug of War,tug of war men,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Tug of War,tug of war men,GameTeam,SILVER,Netherlands,NED,antwerp,1920
Tug of War,tug of war men,GameTeam,BRONZE,Belgium,BEL,antwerp,1920
Water Polo,water polo men,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Water Polo,water polo men,GameTeam,SILVER,Belgium,BEL,antwerp,1920
Water Polo,water polo men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Fencing,sabre individual men,Athlete,GOLD,Italy,ITA,antwerp,1920
Fencing,sabre individual men,Athlete,SILVER,Italy,ITA,antwerp,1920
Fencing,sabre individual men,Athlete,BRONZE,Netherlands,NED,antwerp,1920
Fencing,foil individual men,Athlete,GOLD,Italy,ITA,antwerp,1920
Fencing,foil individual men,Athlete,SILVER,France,FRA,antwerp,1920
Fencing,foil individual men,Athlete,BRONZE,France,FRA,antwerp,1920
Fencing,epee individual men,Athlete,GOLD,France,FRA,antwerp,1920
Fencing,epee individual men,Athlete,SILVER,France,FRA,antwerp,1920
Fencing,epee individual men,Athlete,BRONZE,France,FRA,antwerp,1920
Fencing,foil team men,GameTeam,GOLD,Italy,ITA,antwerp,1920
Fencing,foil team men,GameTeam,SILVER,France,FRA,antwerp,1920
Fencing,foil team men,GameTeam,BRONZE,United States of America,USA,antwerp,1920
Fencing,epee team men,GameTeam,GOLD,Italy,ITA,antwerp,1920
Fencing,epee team men,GameTeam,SILVER,Belgium,BEL,antwerp,1920
Fencing,epee team men,GameTeam,BRONZE,France,FRA,antwerp,1920
Fencing,sabre team men,GameTeam,GOLD,Italy,ITA,antwerp,1920
Fencing,sabre team men,GameTeam,SILVER,France,FRA,antwerp,1920
Fencing,sabre team men,GameTeam,BRONZE,Netherlands,NED,antwerp,1920
Equestrian Eventing,individual mixed,Athlete,GOLD,Sweden,SWE,antwerp,1920
Equestrian Eventing,individual mixed,Athlete,SILVER,Sweden,SWE,antwerp,1920
Equestrian Eventing,individual mixed,Athlete,BRONZE,Italy,ITA,antwerp,1920
Equestrian Eventing,team mixed,GameTeam,GOLD,Sweden,SWE,antwerp,1920
Equestrian Eventing,team mixed,GameTeam,SILVER,Italy,ITA,antwerp,1920
Equestrian Eventing,team mixed,GameTeam,BRONZE,Belgium,BEL,antwerp,1920
Rowing,double sculls 2x men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Rowing,double sculls 2x men,GameTeam,SILVER,Italy,ITA,antwerp,1920
Rowing,double sculls 2x men,GameTeam,BRONZE,France,FRA,antwerp,1920
Rowing,four-oared shell with coxswain men,GameTeam,GOLD,Switzerland,SUI,antwerp,1920
Rowing,four-oared shell with coxswain men,GameTeam,SILVER,United States of America,USA,antwerp,1920
Rowing,four-oared shell with coxswain men,GameTeam,BRONZE,Norway,NOR,antwerp,1920
Rowing,pair-oared shell with coxswain men,GameTeam,GOLD,Italy,ITA,antwerp,1920
Rowing,pair-oared shell with coxswain men,GameTeam,SILVER,France,FRA,antwerp,1920
Rowing,pair-oared shell with coxswain men,GameTeam,BRONZE,Switzerland,SUI,antwerp,1920
Rowing,single sculls 1x men,Athlete,GOLD,United States of America,USA,antwerp,1920
Rowing,single sculls 1x men,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Rowing,single sculls 1x men,Athlete,BRONZE,New Zealand,NZL,antwerp,1920
Rowing,eight with coxswain 8 men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Rowing,eight with coxswain 8 men,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Rowing,eight with coxswain 8 men,GameTeam,BRONZE,Norway,NOR,antwerp,1920
Shooting,free rifle team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,free rifle team men,GameTeam,SILVER,Norway,NOR,antwerp,1920
Shooting,free rifle team men,GameTeam,BRONZE,Switzerland,SUI,antwerp,1920
Shooting,25m rapid fire pistol 60 shots men,Athlete,GOLD,Brazil,BRA,antwerp,1920
Shooting,25m rapid fire pistol 60 shots men,Athlete,SILVER,United States of America,USA,antwerp,1920
Shooting,25m rapid fire pistol 60 shots men,Athlete,BRONZE,Switzerland,SUI,antwerp,1920
Shooting,50m small bore rifle team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,50m small bore rifle team men,GameTeam,SILVER,Sweden,SWE,antwerp,1920
Shooting,50m small bore rifle team men,GameTeam,BRONZE,Norway,NOR,antwerp,1920
Shooting,300m free rifle prone team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,300m free rifle prone team men,GameTeam,SILVER,France,FRA,antwerp,1920
Shooting,300m free rifle prone team men,GameTeam,BRONZE,Finland,FIN,antwerp,1920
Shooting,army rifle 300m prone men,Athlete,GOLD,Norway,NOR,antwerp,1920
Shooting,army rifle 300m prone men,Athlete,SILVER,France,FRA,antwerp,1920
Shooting,army rifle 300m prone men,Athlete,BRONZE,Switzerland,SUI,antwerp,1920
Shooting,300m free rifle 3 positions 3 men,Athlete,GOLD,United States of America,USA,antwerp,1920
Shooting,300m free rifle 3 positions 3 men,Athlete,SILVER,Denmark,DEN,antwerp,1920
Shooting,300m free rifle 3 positions 3 men,Athlete,BRONZE,Norway,NOR,antwerp,1920
Shooting,"clay pigeons, individual men",Athlete,GOLD,United States of America,USA,antwerp,1920
Shooting,"clay pigeons, individual men",Athlete,SILVER,United States of America,USA,antwerp,1920
Shooting,"clay pigeons, individual men",Athlete,BRONZE,United States of America,USA,antwerp,1920
Shooting,100m running deer double shots team men,GameTeam,GOLD,Norway,NOR,antwerp,1920
Shooting,100m running deer double shots team men,GameTeam,SILVER,Sweden,SWE,antwerp,1920
Shooting,100m running deer double shots team men,GameTeam,BRONZE,Finland,FIN,antwerp,1920
Shooting,30m army pistol team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,30m army pistol team men,GameTeam,SILVER,Greece,GRE,antwerp,1920
Shooting,30m army pistol team men,GameTeam,BRONZE,Switzerland,SUI,antwerp,1920
Shooting,100m running deer single shots men,Athlete,GOLD,Norway,NOR,antwerp,1920
Shooting,100m running deer single shots men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Shooting,100m running deer single shots men,Athlete,BRONZE,Norway,NOR,antwerp,1920
Shooting,100m running deer double shots men,Athlete,GOLD,Norway,NOR,antwerp,1920
Shooting,100m running deer double shots men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Shooting,100m running deer double shots men,Athlete,BRONZE,Norway,NOR,antwerp,1920
Shooting,50m army pistol team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,50m army pistol team men,GameTeam,SILVER,Sweden,SWE,antwerp,1920
Shooting,50m army pistol team men,GameTeam,BRONZE,Brazil,BRA,antwerp,1920
Shooting,600m free rifle prone men,Athlete,GOLD,Sweden,SWE,antwerp,1920
Shooting,600m free rifle prone men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Shooting,600m free rifle prone men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Shooting,clay pigeons team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,clay pigeons team men,GameTeam,SILVER,Belgium,BEL,antwerp,1920
Shooting,clay pigeons team men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Shooting,army rifle 300m standing men,Athlete,GOLD,United States of America,USA,antwerp,1920
Shooting,army rifle 300m standing men,Athlete,SILVER,Denmark,DEN,antwerp,1920
Shooting,army rifle 300m standing men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Shooting,100m running deer single shots team men,GameTeam,GOLD,Norway,NOR,antwerp,1920
Shooting,100m running deer single shots team men,GameTeam,SILVER,Finland,FIN,antwerp,1920
Shooting,100m running deer single shots team men,GameTeam,BRONZE,United States of America,USA,antwerp,1920
Shooting,50m small bore rifle standing individual men,Athlete,GOLD,United States of America,USA,antwerp,1920
Shooting,50m small bore rifle standing individual men,Athlete,SILVER,United States of America,USA,antwerp,1920
Shooting,50m small bore rifle standing individual men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Shooting,300m free rifle standing team men,GameTeam,GOLD,Denmark,DEN,antwerp,1920
Shooting,300m free rifle standing team men,GameTeam,SILVER,United States of America,USA,antwerp,1920
Shooting,300m free rifle standing team men,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Shooting,50m pistol 60 shots men,Athlete,GOLD,United States of America,USA,antwerp,1920
Shooting,50m pistol 60 shots men,Athlete,SILVER,Brazil,BRA,antwerp,1920
Shooting,50m pistol 60 shots men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Shooting,600m free rifle team men,GameTeam,GOLD,United States of America,USA,antwerp,1920
Shooting,600m free rifle team men,GameTeam,SILVER,Norway,RSA,antwerp,1920
Shooting,600m free rifle team men,GameTeam,BRONZE,Switzerland,SWE,antwerp,1920
Wrestling,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Athlete,GOLD,Finland,FIN,antwerp,1920
Wrestling,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Athlete,SILVER,Denmark,DEN,antwerp,1920
Wrestling,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Athlete,BRONZE,Finland,FIN,antwerp,1920
Wrestling,"Lightweight, Freestyle (=67.5 kilograms) Men",Athlete,GOLD,Finland,FIN,antwerp,1920
Wrestling,"Lightweight, Freestyle (=67.5 kilograms) Men",Athlete,SILVER,Sweden,SWE,antwerp,1920
Wrestling,"Lightweight, Freestyle (=67.5 kilograms) Men",Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Wrestling,"Featherweight, Freestyle (=60 kilograms) Men",Athlete,GOLD,United States of America,USA,antwerp,1920
Wrestling,"Featherweight, Freestyle (=60 kilograms) Men",Athlete,SILVER,United States of America,USA,antwerp,1920
Wrestling,"Featherweight, Freestyle (=60 kilograms) Men",Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Wrestling,"Featherweight, Greco-Roman (=60 kilograms) Men",Athlete,GOLD,Finland,FIN,antwerp,1920
Wrestling,"Featherweight, Greco-Roman (=60 kilograms) Men",Athlete,SILVER,Finland,FIN,antwerp,1920
Wrestling,"Featherweight, Greco-Roman (=60 kilograms) Men",Athlete,BRONZE,Sweden,SWE,antwerp,1920
Wrestling,"Middleweight, Freestyle (=75 kilograms) Men",Athlete,GOLD,Finland,FIN,antwerp,1920
Wrestling,"Middleweight, Freestyle (=75 kilograms) Men",Athlete,SILVER,Finland,FIN,antwerp,1920
Wrestling,"Middleweight, Freestyle (=75 kilograms) Men",Athlete,BRONZE,United States of America,USA,antwerp,1920
Wrestling,"Middleweight, Greco-Roman (=75 kilograms) Men",Athlete,GOLD,Sweden,SWE,antwerp,1920
Wrestling,"Middleweight, Greco-Roman (=75 kilograms) Men",Athlete,SILVER,Finland,FIN,antwerp,1920
Wrestling,"Middleweight, Greco-Roman (=75 kilograms) Men",Athlete,BRONZE,Finland,FIN,antwerp,1920
Wrestling,"Light-Heavyweight, Freestyle (=82?kilograms) Men",Athlete,GOLD,Sweden,SWE,antwerp,1920
Wrestling,"Light-Heavyweight, Freestyle (=82?kilograms) Men",Athlete,SILVER,Switzerland,SUI,antwerp,1920
Wrestling,"Light-Heavyweight, Freestyle (=82?kilograms) Men",Athlete,BRONZE,United States of America,USA,antwerp,1920
Wrestling,"Light-Heavyweight, Greco-Roman (=82.5 kilograms) Men",Athlete,GOLD,Sweden,SWE,antwerp,1920
Wrestling,"Light-Heavyweight, Greco-Roman (=82.5 kilograms) Men",Athlete,SILVER,Finland,FIN,antwerp,1920
Wrestling,"Light-Heavyweight, Greco-Roman (=82.5 kilograms) Men",Athlete,BRONZE,Denmark,DEN,antwerp,1920
Wrestling,"Heavyweight, Freestyle (>82.5 kilograms) Men",Athlete,GOLD,Switzerland,SUI,antwerp,1920
Wrestling,"Heavyweight, Freestyle (>82.5 kilograms) Men",Athlete,SILVER,United States of America,USA,antwerp,1920
Wrestling,"Heavyweight, Freestyle (>82.5 kilograms) Men",Athlete,BRONZE,United States of America,USA,antwerp,1920
Wrestling,"Heavyweight, Freestyle (>82.5 kilograms) Men",Athlete,BRONZE,Sweden,SWE,antwerp,1920
Wrestling,"Lightweight, Greco-Roman (=67.5 kilograms) Men",Athlete,GOLD,Finland,FIN,antwerp,1920
Wrestling,"Lightweight, Greco-Roman (=67.5 kilograms) Men",Athlete,SILVER,Finland,FIN,antwerp,1920
Wrestling,"Lightweight, Greco-Roman (=67.5 kilograms) Men",Athlete,BRONZE,Norway,NOR,antwerp,1920
Equestrian  Vaulting,figure riding team mixed,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Equestrian  Vaulting,figure riding team mixed,GameTeam,SILVER,France,FRA,antwerp,1920
Equestrian  Vaulting,figure riding team mixed,GameTeam,BRONZE,Sweden,SWE,antwerp,1920
Equestrian  Vaulting,figure riding individual mixed,Athlete,GOLD,Belgium,BEL,antwerp,1920
Equestrian  Vaulting,figure riding individual mixed,Athlete,SILVER,France,FRA,antwerp,1920
Equestrian  Vaulting,figure riding individual mixed,Athlete,BRONZE,Belgium,BEL,antwerp,1920
Football,Men,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Football,Men,GameTeam,SILVER,Spain,ESP,antwerp,1920
Football,Men,GameTeam,BRONZE,Netherlands,NED,antwerp,1920
Cycling Track,Sprint individual men,Athlete,GOLD,Netherlands,NED,antwerp,1920
Cycling Track,Sprint individual men,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Cycling Track,Sprint individual men,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Cycling Track,2000m tandem men,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Cycling Track,2000m tandem men,GameTeam,SILVER,South Africa,RSA,antwerp,1920
Cycling Track,2000m tandem men,GameTeam,BRONZE,Netherlands,NED,antwerp,1920
Cycling Track,Team Pursuit 4000m men,GameTeam,GOLD,Italy,ITA,antwerp,1920
Cycling Track,Team Pursuit 4000m men,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Cycling Track,Team Pursuit 4000m men,GameTeam,BRONZE,South Africa,RSA,antwerp,1920
Cycling Track,50km men,Athlete,GOLD,Belgium,BEL,antwerp,1920
Cycling Track,50km men,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Cycling Track,50km men,Athlete,BRONZE,Netherlands,NED,antwerp,1920
Diving,3m springboard women,Athlete,GOLD,United States of America,USA,antwerp,1920
Diving,3m springboard women,Athlete,SILVER,United States of America,USA,antwerp,1920
Diving,3m springboard women,Athlete,BRONZE,United States of America,USA,antwerp,1920
Diving,10m platform women,Athlete,GOLD,Denmark,DEN,antwerp,1920
Diving,10m platform women,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Diving,10m platform women,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Diving,plain high diving men,Athlete,GOLD,Sweden,SWE,antwerp,1920
Diving,plain high diving men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Diving,plain high diving men,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Diving,10m platform men,Athlete,GOLD,United States of America,USA,antwerp,1920
Diving,10m platform men,Athlete,SILVER,Sweden,SWE,antwerp,1920
Diving,10m platform men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Diving,3m springboard men,Athlete,GOLD,United States of America,USA,antwerp,1920
Diving,3m springboard men,Athlete,SILVER,United States of America,USA,antwerp,1920
Diving,3m springboard men,Athlete,BRONZE,United States of America,USA,antwerp,1920
Tennis,Men Single's,Athlete,GOLD,South Africa,RSA,antwerp,1920
Tennis,Men Single's,Athlete,SILVER,Japan,JPN,antwerp,1920
Tennis,Men Single's,Athlete,BRONZE,South Africa,RSA,antwerp,1920
Tennis,mixed doubles mixed,GameTeam,GOLD,France,FRA,antwerp,1920
Tennis,mixed doubles mixed,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Tennis,mixed doubles mixed,GameTeam,BRONZE,Czechoslovakia,TCH,antwerp,1920
Tennis,Men's Doubles,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Tennis,Men's Doubles,GameTeam,SILVER,Japan,JPN,antwerp,1920
Tennis,Men's Doubles,GameTeam,BRONZE,France,FRA,antwerp,1920
Tennis,Women's Singles,Athlete,GOLD,France,FRA,antwerp,1920
Tennis,Women's Singles,Athlete,SILVER,Great Britain,GBR,antwerp,1920
Tennis,Women's Singles,Athlete,BRONZE,Great Britain,GBR,antwerp,1920
Tennis,Women's Doubles,GameTeam,GOLD,Great Britain,GBR,antwerp,1920
Tennis,Women's Doubles,GameTeam,SILVER,Great Britain,GBR,antwerp,1920
Tennis,Women's Doubles,GameTeam,BRONZE,France,FRA,antwerp,1920
Modern Pentathlon,Men's Individual,Athlete,GOLD,Sweden,SWE,antwerp,1920
Modern Pentathlon,Men's Individual,Athlete,SILVER,Sweden,SWE,antwerp,1920
Modern Pentathlon,Men's Individual,Athlete,BRONZE,Sweden,SWE,antwerp,1920
Archery,moving bird target 33m men,Athlete,GOLD,Belgium,BEL,antwerp,1920
Archery,moving bird target 33m men,Athlete,SILVER,France,FRA,antwerp,1920
Archery,moving bird target 28m men,Athlete,GOLD,Belgium,BEL,antwerp,1920
Archery,moving bird target 28m men,Athlete,SILVER,France,FRA,antwerp,1920
Archery,moving bird target 50m teams men,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Archery,moving bird target 50m teams men,GameTeam,SILVER,France,FRA,antwerp,1920
Archery,moving bird target 33m teams men,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Archery,moving bird target 33m teams men,GameTeam,SILVER,France,FRA,antwerp,1920
Archery,fixed bird target small bird teams men,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Archery,fixed bird target large birds men,Athlete,GOLD,Belgium,BEL,antwerp,1920
Archery,fixed bird target large birds men,Athlete,SILVER,Belgium,BEL,antwerp,1920
Archery,fixed bird target large birds men,Athlete,BRONZE,Belgium,BEL,antwerp,1920
Archery,moving bird target 50m men,Athlete,GOLD,France,FRA,antwerp,1920
Archery,moving bird target 50m men,Athlete,SILVER,Belgium,BEL,antwerp,1920
Archery,moving bird target 28m teams men,GameTeam,GOLD,Netherlands,NED,antwerp,1920
Archery,moving bird target 28m teams men,GameTeam,SILVER,Belgium,BEL,antwerp,1920
Archery,moving bird target 28m teams men,GameTeam,BRONZE,France,FRA,antwerp,1920
Archery,fixed bird target small birds men,Athlete,GOLD,Belgium,BEL,antwerp,1920
Archery,fixed bird target small birds men,Athlete,SILVER,Belgium,BEL,antwerp,1920
Archery,fixed bird target small birds men,Athlete,BRONZE,Belgium,BEL,antwerp,1920
Archery,fixed bird target large birds teams men,GameTeam,GOLD,Belgium,BEL,antwerp,1920
Figure skating,Individual women,Athlete,GOLD,Sweden,SWE,antwerp,1920
Figure skating,Individual women,Athlete,SILVER,Sweden,SWE,antwerp,1920
Figure skating,Individual women,Athlete,BRONZE,United States of America,USA,antwerp,1920
Figure skating,Individual men,Athlete,GOLD,Sweden,SWE,antwerp,1920
Figure skating,Individual men,Athlete,SILVER,Norway,NOR,antwerp,1920
Figure skating,Individual men,Athlete,BRONZE,Norway,NOR,antwerp,1920
Figure skating,Pairs mixed,GameTeam,GOLD,Finland,FIN,antwerp,1920
Figure skating,Pairs mixed,GameTeam,SILVER,Norway,NOR,antwerp,1920
Figure skating,Pairs mixed,GameTeam,BRONZE,Great Britain,GBR,antwerp,1920
Tennis,mixed doubles indoor mixed,GameTeam,GOLD,Great Britain,GBR,stockholm,1912
Tennis,mixed doubles indoor mixed,GameTeam,SILVER,Great Britain,GBR,stockholm,1912
Tennis,mixed doubles indoor mixed,GameTeam,BRONZE,Sweden,SWE,stockholm,1912
Tennis,doubles indoor men,GameTeam,GOLD,France,FRA,stockholm,1912
Tennis,doubles indoor men,GameTeam,SILVER,Sweden,SWE,stockholm,1912
Tennis,doubles indoor men,GameTeam,BRONZE,Great Britain,GBR,stockholm,1912
Tennis,mixed doubles mixed,GameTeam,GOLD,Germany,GER,stockholm,1912
Tennis,mixed doubles mixed,GameTeam,SILVER,Sweden,SWE,stockholm,1912
Tennis,mixed doubles mixed,GameTeam,BRONZE,France,FRA,stockholm,1912
Tennis,singles indoor men,Athlete,GOLD,France,FRA,stockholm,1912
Tennis,singles indoor men,Athlete,SILVER,Great Britain,GBR,stockholm,1912
Tennis,singles indoor men,Athlete,BRONZE,Australia,ANZ,stockholm,1912
Tennis,Women's Singles,Athlete,GOLD,France,FRA,stockholm,1912
Tennis,Women's Singles,Athlete,SILVER,Germany,GER,stockholm,1912
Tennis,Women's Singles,Athlete,BRONZE,Norway,NOR,stockholm,1912
Tennis,singles indoor women,Athlete,GOLD,Great Britain,GBR,stockholm,1912
Tennis,singles indoor women,Athlete,SILVER,Denmark,DEN,stockholm,1912
Tennis,singles indoor women,Athlete,BRONZE,Great Britain,GBR,stockholm,1912
Tennis,Men's Doubles,GameTeam,GOLD,South Africa,RSA,stockholm,1912
Tennis,Men's Doubles,GameTeam,SILVER,Austria,AUT,stockholm,1912
